company_name,jd,job_tag,job_title,salary,skill_cata_tag,url
UNIVERSE TECH 天瀚國際科技有限公司,【工作內容】|||【技能要求】|||【加分條件】|||【上班時間】|||中班：15點－23點|||晚班：23點－08點|||【晚班津貼】|||應徵晚班的求職者，|||會予以額外津貼且優先錄取，|||請於投遞履歷時附上班別意願。,網站工程師,運維工程師 Operation Engineer（需求人數 ：2～3人）,40k - 55k TWD Monthly,Linux|||app developer|||api|||browser,https://meet.jobs/en/jobs/29068-%E9%81%8B%E7%B6%AD%E5%B7%A5%E7%A8%8B%E5%B8%AB-operation-engineer%E9%9C%80%E6%B1%82%E4%BA%BA%E6%95%B8-23%E4%BA%BA
中嘉數位股份有限公司,1.內部系統開發實作，與前端設計師合作切版開發；|||2.與需求端溝通整合，快速回應以維持方向一致。|||【必需技能】|||1.熟悉 PHP、Laravel框架、API概念；|||2.熟悉SQL語法(MySQL、SQL server)；|||3.熟悉LNMP、LAMP架設(centos、ubuntu)。|||【其他條件】|||1.基礎網頁語法、JavaScript、JQuery、AJAX|||語文條件英文(聽:中等、說:中等、讀:中等、寫:中等)|||擅長工具|||Linux|||AJAX|||PHP|||Python|||MySQL|||JavaScript|||jQuery|||其他條件工作技能：系統設計、程式設計。,網站工程師,資訊處  軟體開發工程師,40k - 130k TWD Monthly,PHP|||MySQL|||JavaScript|||JQuery,https://meet.jobs/en/jobs/38837-%E8%B3%87%E8%A8%8A%E8%99%95-%E8%BB%9F%E9%AB%94%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
Android軟體工程師,1. 負責公司產品的研發和測試|||2. 負責產品維護升級|||1. 工作經驗3年以上，至少2年 Android 開發經驗|||2. 熟悉 Java 和多線程技術|||3. 熟悉資料結構和算法|||4. 熟悉常用的GOF設計|||5. 熟悉 Http 和 WebSocket|||6. 熟悉主流框架：Volley、OKHttp、WebSocket、RxAndroid|||7. 熟悉常用的加密演算法|||8. 了解 Android 反編譯和 Hook 優先考慮,網站工程師,YX,130k - 230k TWD Monthly,Android|||Java|||HTTP,https://meet.jobs/en/jobs/36414-yx-android%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB
Java開發工程師,"1. 3年以上JAVA開發工作經驗, 具有獨立調研和開發能力|||2. 熟練使用java語言, 熟悉面向對象編程|||3. 熟悉spring, springboot, springcloud, mybatis等開發框架|||4. 瞭解netty等nio框架和Jvm原理|||5. 熟練使用緩存redis、mysql數據庫|||6. 有開發微服務項目模式經驗優先|||7. 有開發數字貨幣交易所類型項目經驗優先|||1. 瞭解Docker, kuberbetes, grafana等技術|||2. 熟悉消息隊列系統，如Kafka，RabbitMQ，RocketMQ等|||3. 有java/go開發的個人產品",網站工程師,JD,60k - 150k TWD Monthly,Java|||spring|||spring boot,https://meet.jobs/en/jobs/36405-jd-java%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
運維工程師,,網站工程師,JD,40k - 80k TWD Monthly,Linux|||TCP/IP|||Redis|||CCNA|||RHCE,https://meet.jobs/en/jobs/36399-jd-%E9%81%8B%E7%B6%AD%E5%B7%A5%E7%A8%8B%E5%B8%AB
殷富資訊股份有限公司,"1. 根據UIUX的設計, 切出需求所需的layout以及組件|||2. 熟悉ES5/ES6前端框架與後端API串接|||3. 建構高複用性組件及模組化的程式碼的Vue 組件，與後端團隊協同工作|||4. 熟悉 Vue 3 熟悉 HTML/JavaScript/CSS|||5. 熟悉一種以上的框架 React, Angular|||6. 能使用相關除錯工具來偵錯，如Vue/Chrome debugging tools|||7. 編寫可測試化的程式碼|||8. 擁有Git版本控制實務經驗",網站工程師,BIS | 前端工程師,30k - 80k TWD Monthly,vue|||css|||html,https://meet.jobs/en/jobs/37920-bis-%E5%89%8D%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB
Swifteam Inc.,"Swifteam helps you manage the remote team's onboarding/offboarding and device purchasing, financing, approvals, storage, logistics, and management.|||We’re looking for people with a strong background or interest in building successful products or systems; you’re comfortable in dealing with lots of moving pieces; you have exquisite attention to detail, and you’re comfortable learning new technologies. Software engineering and innovation are at the core of our team.|||As a Frontend Engineer, you will build the core of products in a spectacularly robust fashion.|||You will:|||- Design, build and maintain web app products;|||- Work with engineers, product managers, designers, and stakeholders across the company to bring new features and products;|||- Responsible for HRIS and Device management related technologies;|||- Research related technical solutions based on business requirements and designs;|||- Love to improve user experience and usability to make users happy;|||You may be fit for this role if you:|||- 1+ years of front-end development experience;|||- 1+ years of Javascript stack development experience, familiar with Vue-related SDKs and third-party frameworks;|||- Basic knowledge of software development, a computer-related major is preferred;|||- Familiar with Vue or React-related components and technologies, such as UI rendering principles, animation, network, image loading, audio, and video;|||- Hold yourself and others to a high bar when working with production systems;|||- Take pride in working on projects to successful completion involving a wide variety of technologies and systems|||- Love front-end development, like to delve into new technologies, and have a strong learning ability;|||- Thrive in a collaborative environment involving different stakeholders and subject matter experts;|||## What’s it like to work at Swifteam?|||Swifteam was launched in 2022 and accelerated by the Y Combinator program. We were building a language learning product and decided to pivot the team to focus on solving the biggest issue we faced as a remote team.|||We look at Swifteam as a constant work in progress. We’re here to support each other in our curiosity and creativity – which we pursue thoughtful discussion and knowledge-sharing among a diverse set of peers and colleagues.|||We want to hear from you and share with you our vision. We will love to connect people passionate about remote work and productivity solutions as much as we do.",網站工程師,Frontend Engineer (Vue),40k - 80k USD Annually,Vue|||Vue.js|||JavaScript|||Html|||CSS|||GraphQL,https://meet.jobs/en/jobs/39082-frontend-engineer-vue
MyStartr Sdn Bhd,"Job Requirements:|||- Bachelor’s or master’s degree in computer science or related field.|||- Minimum 5 years in SAS programming. Financial industry experience is a plus|||- Able to work PC, Oracle, Informix and Unix data structures|||- Able to troubleshoot and solve complex technical issues|||- Highly analytical with excellent written and verbal communication skills|||- Excellent time management skills with the ability to work under pressure to meet tight|||- Need to work located in Malaysia, no remote work.|||Job Responsibilities:|||• Develop a well-designed web system to meet business operation requirement|||• Develop application code and modules for business and technical requirements|||• Maintains computer systems and programming guidelines by writing and updating policies and procedures|||• Resolve and troubleshoot problems and complex issues|||• Perform unit tests and fix bugs|||• Identify the cyber risk and implement the cyber security measurement which comply with the regulation|||• Integrate best qualitative practices in design and development aspects of programs",網站工程師,Programmer  (驻马),3k - 5k MYR Monthly,,https://meet.jobs/en/jobs/37141-programmer-%E9%A9%BB%E9%A9%AC
MyStartr Sdn Bhd,"• To ensure every assigned equity crowdfunding campaign is well managed, meeting the deadlines, and fund raise successfully|||• Define project objectives, project scope, roles & responsibilities|||• Defining resource requirements and managing resource availability & allocation – both internal and third party|||• Preparing a detailed project plan to schedule crowdfunding campaign milestones, workstreams & activities|||• Managing delivery of the project according to this plan|||• Tracking project and providing regular reports on project status to project team and key stakeholders|||• Managing and adjusting for any changes in project scope and schedule|||• Managing the relationship and communication with the client and all stakeholders, ensuring the project is delivered to their satisfaction|||Requirements:|||- Bachelor's degree in Management, Finance, Business Admin or similar.|||- Proven desire to expand knowledge and understanding of the equity crowdfunding industry.|||- Project Management experiences in financial industry is preferred.|||- Excellent verbal and written communication skills.|||- Excellent time management skills.",網站工程師,Project executive (UI UX) (驻马),3.5k - 4k MYR Monthly,,https://meet.jobs/en/jobs/36749-project-executive-ui-ux-%E9%A9%BB%E9%A9%AC
end Engineer,"
- Develop features based on the product specification and UIUX design.|||- Develop various kind of client side products with proper RWD and great performance.|||- Participate the continuous improvement of front-end development working flow, so as|||to build a highly efficient front-end team.|||- Develope reasonable components.|||- Solid knowledge base of Javascript / HTML / CSS.|||- Familiar with any kind of front-end framework. Basically, we use Vue.js but previous|||React developers are also welcomed to challenge.|||- Knowledge of web performance optimizing.|||- Familiar with Tailwind CSS|||- Familiar with Vue3 and Nuxt.js|||- Experience in TypeScript.|||- Personal Github project.|||- Craving to acquire cutting-edge front-end techniques and willing to share the|||knowledge materials within the team.|||- Great team players with good communication skill across various teams.|||- Self-motivated, and willing to take initiative to solve the technical problems.",網站工程師,Front,60k - 140k TWD Monthly,javascript/html/css|||VUE,https://meet.jobs/en/jobs/38456-front-end-engineer
中嘉數位股份有限公司,"1. 維護既有系統，優化維運流程、改版/調整測試。|||2. 開發/整合新系統，開源軟體工具、框架測試。|||3. 具備Android應用程式開發或多媒體串流處理經驗尤佳。|||語文條件英文(聽:中等、說:中等、讀:中等、寫:中等)|||擅長工具|||Linux|||Android|||Java|||Python|||工作技能軟體程式設計|||其他條件|||程式開發: Java, JS, Python, C/C++|||資料處理: SQL, JSON, CSV, Excel|||系統佈署: Linux, Database, Nginx, VMware|||(各技能有2項以上的實務經驗尤佳)",網站工程師,設計處_數位開發部 軟體工程師,40k - 120k TWD Monthly,Java|||pythoon|||C|||C++|||android|||JavaScript,https://meet.jobs/en/jobs/38820-%E8%A8%AD%E8%A8%88%E8%99%95_%E6%95%B8%E4%BD%8D%E9%96%8B%E7%99%BC%E9%83%A8-%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB
中嘉數位股份有限公司,1. IP核心網路規劃與建置專案管理|||2. 各網路防火牆規劃與建置專案管理|||3. DCN網路規劃與建置專案管理|||4. DPI頻管系統規劃與建置專案管理|||5. WEB/P2P/GGC/Cache規劃與建置專案管理|||6. CDN網路規劃與建置專案管理|||7. 專線電路(基站/企業用戶)骨幹網路規劃與建置專案管理|||8. Transit/Peering頻寬的購置/介接/資源分配之規劃(含成本和品質管控)與執行|||有ccna或ccnp證照尤佳,網站工程師,資深網路工程師,45k - 100k TWD Monthly,CCNA|||CCNP|||網路規劃,https://meet.jobs/en/jobs/39292-%E8%B3%87%E6%B7%B1%E7%B6%B2%E8%B7%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB
HackMD 嗨筆記股份有限公司,內文請附上個人經歷與過去的經驗分享，我們很樂於聽您分享故事|||同步刊登於,網站工程師,全端工程師,70k - 100k TWD Monthly,node.js|||javascript/html/css|||react,https://meet.jobs/en/jobs/39279-%E5%85%A8%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB
普生股份有限公司,1.AD帳號管理|||2.系統及網路管理|||3.電子郵件帳號管理|||4.文管帳號管理|||5.SAP帳號及權限管理|||6.網路憑證管理|||7.問題排除|||8.資安管理|||9. 資料備份及還原|||10.Domain管理,網站工程師,IT 資訊工程師,60k+ TWD Monthly,伺服器網站管理維護 資訊設備環境設定 安裝與維護網路安全系統,https://meet.jobs/en/jobs/28719-it-%E8%B3%87%E8%A8%8A%E5%B7%A5%E7%A8%8B%E5%B8%AB
